Semester Admitted,Department,Major,id,Taken,Class,Type,Taken_Semester,Taken_Year,Admitted_Semester,Admitted_Year,Taken_Num,Admitted_Num
Fall 2022,Computer Science,CS-Computer Eng Spclty,5837,Fall 2022,CSCI358,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Computer Science,Computer Science,5839,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Robotics Intel Sys Spclty,5840,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5841,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Robotics Intel Sys Spclty,5842,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Computer Eng Spclty,5844,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5845,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5846,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5847,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Computer Eng Spclty,5848,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Computer Eng Spclty,5850,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5851,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5852,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Computer Eng Spclty,5854,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Business Spclty,5855,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Physics,Engineering Physics,5858,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5859,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Research Honors Spclty,5860,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Computer Science,5861,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5862,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Physics,Engineering Physics,5863,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5864,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5865,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5866,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,CS-Robotics Intel Sys Spclty,5867,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5869,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Computer Eng Spclty,5870,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5871,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5872,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5873,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Robotics Intel Sys Spclty,5874,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Computer Science,5876,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Computer Science,5878,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,CS-Computer Eng Spclty,5879,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Computer Science,5881,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,CS-Space Spclty,5882,Fall 2022,CSCI358,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Computer Science,Computer Science,5883,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2022,8095,8091
Fall 2022,Computer Science,Computer Science,5884,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Computer Science,5885,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Chemical Engineering,5887,Fall 2022,CSCI358,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2022,Computer Science,Computer Science,5888,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,CS-Data Science Spclty,5890,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Computer Science,5891,Spring 2023,CSCI358,Pass,Spring,2023,Fall,2022,8092,8091
Fall 2022,Computer Science,Computer Science,5895,Fall 2022,CSCI358,Pass,Fall,2022,Fall,2022,8091,8091
Fall 2023,Interdisciplinary Program,Operations Research w Eng,6593,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,CS-Robotics Intel Sys Spclty,6635,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,CS-Computer Eng Spclty,6720,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6732,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6733,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6734,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6735,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6738,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6739,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,CS-Robotics Intel Sys Spclty,6743,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6745,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6757,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,CS-Robotics Intel Sys Spclty,6765,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6770,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,CS-Robotics Intel Sys Spclty,6772,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6780,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6783,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6784,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6785,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,CS-Data Science Spclty,6788,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Fall 2023,Computer Science,Computer Science,6789,Fall 2023,CSCI358,Pass,Fall,2023,Fall,2023,8095,8095
Spring 2018,Computer Science,Computer Science,6819,Spring 2018,CSCI358,Pass,Spring,2018,Spring,2018,8072,8072
Spring 2019,Non-Degree Program Grad Level,Non-degree Graduate,6848,Spring 2019,CSCI358,Pass,Spring,2019,Spring,2019,8076,8076
Spring 2020,Petroleum,Petroleum Engineering,6891,Spring 2020,CSCI358,Pass,Spring,2020,Spring,2020,8080,8080
Spring 2020,Physics,Engineering Physics,6892,Spring 2020,CSCI358,Pass,Spring,2020,Spring,2020,8080,8080
Spring 2020,Computer Science,CS-Robotics Intel Sys Spclty,6902,Fall 2020,CSCI358,Pass,Fall,2020,Spring,2020,8083,8080
Spring 2022,Computer Science,CS-Business Spclty,6998,Spring 2023,CSCI358,Pass,Spring,2023,Spring,2022,8092,8088
Spring 2022,Computer Science,Computer Science,7005,Fall 2022,CSCI358,Pass,Fall,2022,Spring,2022,8091,8088
Spring 2022,Computer Science,Computer Science,7006,Spring 2023,CSCI358,Pass,Spring,2023,Spring,2022,8092,8088
Spring 2023,Computer Science,CS-Data Science Spclty,7110,Spring 2023,CSCI358,Pass,Spring,2023,Spring,2023,8092,8092
Summer 2020,Non-Degree Program Undergrad,Non-degree Undergraduate,7198,Fall 2022,CSCI358,Pass,Fall,2022,Summer,2020,8091,8081
Summer 2020,Computer Science,CS-Robotics Intel Sys Spclty,7202,Spring 2022,CSCI358,Pass,Spring,2022,Summer,2020,8088,8081
Summer 2021,Interdisciplinary Program,Quantitative Biosci & Eng,7251,Fall 2023,CSCI358,Pass,Fall,2023,Summer,2021,8095,8085
Summer 2021,Computer Science,CS-Robotics Intel Sys Spclty,7261,Spring 2023,CSCI358,Pass,Spring,2023,Summer,2021,8092,8085
Summer 2021,Interdisciplinary Program,Quantum Engineering,7264,Spring 2022,CSCI358,Pass,Spring,2022,Summer,2021,8088,8085
Summer 2022,Non-Degree Program Undergrad,Non-degree Undergraduate,7311,Fall 2023,CSCI358,Pass,Fall,2023,Summer,2022,8095,8089
Summer 2022,Electrical Engineering,Electrical Engineering,7312,Fall 2023,CSCI358,Pass,Fall,2023,Summer,2022,8095,8089
Summer Two 2018,Computer Science,Computer Science,7374,Fall 2018,CSCI358,Pass,Fall,2018,Summer Two,2018,8075,8074
Fall 2017,Computer Science,CS-Data Science Spclty,153,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,155,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,156,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,161,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Electrical Engineering,Electrical Engineering,163,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,167,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,CS-Research Honors Spclty,169,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,318,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,CS-Computer Eng Spclty,321,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,322,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,330,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,333,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2018,Computer Science,CS-Business Spclty,375,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,Computer Science,377,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,Computer Science,380,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,CS-Data Science Spclty,381,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,Computer Science,385,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,CS-Data Science Spclty,388,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,CS-Data Science Spclty,390,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,CS-Robotics Intel Sys Spclty,392,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2018,8091,8075
Fall 2018,Computer Science,Computer Science,393,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,CS-Data Science Spclty,396,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,Computer Science,401,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,Computer Science,405,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,CS-Data Science Spclty,572,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2019,Computer Science,CS-Data Science Spclty,630,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,CS-Data Science Spclty,633,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,Computer Science,635,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2019,8095,8079
Fall 2019,Computer Science,Computer Science,637,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,Statistics,639,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,Computer Science,641,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2019,8087,8079
Fall 2019,Computer Science,Computer Science,642,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,CS-Computer Eng Spclty,643,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2019,8087,8079
Fall 2019,Computer Science,CS-Data Science Spclty,644,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2019,8087,8079
Fall 2019,Computer Science,Computer Science,646,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,CS-Data Science Spclty,648,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2019,8087,8079
Spring 2019,Computer Science,Computer Science,697,Fall 2021,CSCI370,Pass,Fall,2021,Spring,2019,8087,8076
Spring 2019,Computer Science,CS-Computer Eng Spclty,699,Fall 2021,CSCI370,Pass,Fall,2021,Spring,2019,8087,8076
Summer 2019,Computer Science,Computer Science,738,Fall 2022,CSCI370,Pass,Fall,2022,Summer,2019,8091,8077
Fall 2019,Computer Science,Computer Science,837,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,Computer Science,839,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2020,Computer Science,CS-Computer Eng Spclty,920,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,922,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,CS-Data Science Spclty,923,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Computer Eng Spclty,924,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,925,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,929,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,Computer Science,930,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Business Spclty,932,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Interdisciplinary Program,Robotics,933,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,937,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,CS-Data Science Spclty,938,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,941,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,943,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Computer Eng Spclty,945,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,950,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,Computer Science,951,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,952,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,Computer Science,954,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,Computer Science,955,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,958,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,CS-Computer Eng Spclty,959,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,960,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Data Science Spclty,961,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,CS-Data Science Spclty,963,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,966,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,967,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,Computer Science,968,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,Computer Science,971,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2020,8091,8083
Fall 2020,Computer Science,Computer Science,974,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Computer Eng Spclty,976,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Spring 2020,Computer Science,Computer Science,1003,Fall 2022,CSCI370,Pass,Fall,2022,Spring,2020,8091,8080
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,1105,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,Computer Science,1107,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,1108,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,1109,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Robotics Intel Sys Spclty,1110,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2020,Computer Science,CS-Business Spclty,1111,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2020,8095,8083
Fall 2021,Computer Science,CS-Data Science Spclty,1140,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,CS-Robotics Intel Sys Spclty,1145,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,Computer Science,1152,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,Computer Science,1155,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,CS-Robotics Intel Sys Spclty,1160,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,CS-Data Science Spclty,1162,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,CS-Computer Eng Spclty,1164,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,Computer Science,1166,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,Computer Science,1168,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,CS-Computer Eng Spclty,1171,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Computer Science,Computer Science,1173,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Fall 2021,Interdisciplinary Program,Data Science,1174,Fall 2023,CSCI370,Pass,Fall,2023,Fall,2021,8095,8087
Spring 2021,Computer Science,Computer Science,1192,Fall 2023,CSCI370,Pass,Fall,2023,Spring,2021,8095,8084
Spring 2021,Computer Science,Computer Science,1193,Fall 2023,CSCI370,Pass,Fall,2023,Spring,2021,8095,8084
Summer 2020,Non-Degree Program Undergrad,Non-degree Undergraduate,1211,Fall 2023,CSCI370,Pass,Fall,2023,Summer,2020,8095,8081
Fall 2017,Computer Science,CS-Computer Eng Spclty,1444,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Electrical Enginrg & Comp Sci,CS-Computer Eng Spclty,1447,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,1448,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,CS-Business Spclty,1455,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,CS-Computer Eng Spclty,1457,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,CS-Research Honors Spclty,1460,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,1461,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,1471,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,1474,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,1477,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,1480,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,1483,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,1484,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,CS-Robotics Intel Sys Spclty,1486,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2017,Computer Science,Computer Science,1488,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,1489,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Fall 2017,Computer Science,Computer Science,1490,Fall 2019,CSCI370,Pass,Fall,2019,Fall,2017,8079,8071
Spring 2018,Computer Science,Computer Science,1524,Fall 2019,CSCI370,Pass,Fall,2019,Spring,2018,8079,8072
Fall 2017,Computer Science,Computer Science,1587,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2017,8083,8071
Fall 2018,Computer Science,Computer Science,1628,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,CS-Computer Eng Spclty,1631,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1632,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,Computer Science,1637,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,Computer Science,1638,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1639,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1643,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,Computer Science,1644,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,Computer Science,1647,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1648,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,Computer Science,1649,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1653,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1654,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,CS-Data Science Spclty,1655,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,Computer Science,1664,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,CS-Robotics Intel Sys Spclty,1665,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Fall 2018,Computer Science,Computer Science,1667,Fall 2020,CSCI370,Pass,Fall,2020,Fall,2018,8083,8075
Fall 2018,Computer Science,Computer Science,1668,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2018,8087,8075
Spring 2019,Computer Science,Computer Science,1728,Fall 2020,CSCI370,Pass,Fall,2020,Spring,2019,8083,8076
Summer Two 2018,Computer Science,Computer Science,1757,Fall 2020,CSCI370,Pass,Fall,2020,Summer Two,2018,8083,8074
Fall 2019,Computer Science,CS-Space Spclty,1824,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2019,8087,8079
Fall 2019,Computer Science,CS-Data Science Spclty,1832,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,Computer Science,1833,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Mechanical Engineering,Mechanical Engineering,1834,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2019,8087,8079
Fall 2019,Computer Science,Computer Science,1836,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,CS-Space Spclty,1837,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
Fall 2019,Computer Science,Computer Science,1840,Fall 2021,CSCI370,Pass,Fall,2021,Fall,2019,8087,8079
Fall 2019,Computer Science,CS-Data Science Spclty,1841,Fall 2022,CSCI370,Pass,Fall,2022,Fall,2019,8091,8079
